gamma_l_mhz,noise_level,scope,scope_mode,window_mhz,resolve_shift,order,s0_power,s0_power_err,rungs_used,min_snr_over_rungs,status,note
0,0.012,agilent_3054a,hires,16,true,3,0.9405,0.4829,5,0.235,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.012,agilent_3054a,hires,16,true,5,0.3420,0.1754,5,0.685,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.012,agilent_3054a,hires,16,true,7,-0.3916,0.0717,5,0.417,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.012,rtm3004,hires,3.25,false,3,1.0684,0.5093,5,1.577,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.012,rtm3004,hires,3.25,false,5,1.1234,0.5401,5,0.933,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.012,rtm3004,hires,3.25,false,7,1.2814,0.7477,5,0.226,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.012,rtm3004,hires,3.25,true,3,1.2588,0.7260,5,0.417,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.012,rtm3004,hires,3.25,true,5,1.1559,1.0812,5,0.171,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.012,rtm3004,hires,3.25,true,7,1.2631,1.4197,5,0.055,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.012,rtm3004,hires,4,false,3,1.2606,0.4540,5,1.089,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.012,rtm3004,hires,4,false,5,0.9587,0.4792,5,1.657,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.012,rtm3004,hires,4,false,7,0.7404,0.5709,5,1.561,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.012,rtm3004,hires,4,true,3,1.4058,0.3928,5,0.975,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.012,rtm3004,hires,4,true,5,1.4473,0.4255,5,0.588,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.012,rtm3004,hires,4,true,7,1.3107,0.4402,5,0.771,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.012,rtm3004,hires,6,false,3,1.7221,0.2338,5,0.362,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.012,rtm3004,hires,6,false,5,2.1454,0.5848,5,0.051,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.012,rtm3004,hires,6,false,7,1.2479,0.4970,5,0.387,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.012,rtm3004,hires,6,true,3,1.6110,0.3619,5,0.606,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.012,rtm3004,hires,6,true,5,1.2295,0.5477,5,0.438,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.012,rtm3004,hires,6,true,7,1.1016,0.5512,5,0.431,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.012,rtm3004,hires,8,false,3,1.6675,0.4257,5,0.416,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.012,rtm3004,hires,8,false,5,1.1736,0.5604,5,0.330,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.012,rtm3004,hires,8,false,7,0.8064,0.7071,5,0.288,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.012,rtm3004,hires,8,true,3,1.9947,0.4945,5,0.173,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.012,rtm3004,hires,8,true,5,0.8608,1.2565,5,0.038,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.012,rtm3004,hires,8,true,7,0.6337,0.6737,5,0.359,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.012,rtm3004,hires,12,false,3,0.7531,0.9634,5,0.102,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.012,rtm3004,hires,12,false,5,0.3731,1.1047,5,0.039,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.012,rtm3004,hires,12,false,7,0.2497,0.6048,5,0.428,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.012,rtm3004,hires,12,true,3,1.0024,0.4159,5,0.467,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.012,rtm3004,hires,12,true,5,1.1314,1.2787,5,0.014,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.012,rtm3004,hires,12,true,7,0.6973,0.2819,5,0.588,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.012,rtm3004,hires,16,false,3,0.5188,0.3567,5,0.628,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.012,rtm3004,hires,16,false,5,0.1041,0.4067,5,0.286,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.012,rtm3004,hires,16,false,7,-0.3476,0.1971,5,0.304,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.012,rtm3004,hires,16,true,3,0.4306,0.3699,5,0.625,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.012,rtm3004,hires,16,true,5,0.1516,0.8529,5,0.068,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0,0.012,rtm3004,hires,16,true,7,-0.1081,0.3172,5,0.441,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.1,0.002,lecroy_ws3104z,raw,3.25,false,3,2.8036,0.2273,5,0.220,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.1,0.002,lecroy_ws3104z,raw,3.25,false,5,2.1479,0.2794,5,0.747,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.1,0.002,lecroy_ws3104z,raw,3.25,false,7,3.4493,0.4411,5,0.017,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.1,0.002,lecroy_ws3104z,raw,3.25,true,3,2.1223,0.1907,5,0.817,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.1,0.002,lecroy_ws3104z,raw,3.25,true,5,3.7311,0.6937,5,0.008,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.1,0.002,lecroy_ws3104z,raw,3.25,true,7,3.2537,0.4960,5,0.024,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.1,0.002,lecroy_ws3104z,raw,4,false,3,2.4725,0.4046,5,0.550,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.1,0.002,lecroy_ws3104z,raw,4,false,5,2.5838,0.1739,5,0.252,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.1,0.002,lecroy_ws3104z,raw,4,false,7,2.3065,0.3046,5,0.434,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.1,0.002,lecroy_ws3104z,raw,4,true,3,2.3112,0.4052,5,0.775,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.1,0.002,lecroy_ws3104z,raw,4,true,5,1.9718,0.3849,5,1.181,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
